ibge_code,city_name,state_code,state_name,city_state_pair,city_name_no_accent
2312007,Santana Do Acaraú,CE,Ceará,"Santana Do Acaraú, CE",Santana Do Acarau
2312106,Santana Do Cariri,CE,Ceará,"Santana Do Cariri, CE",Santana Do Cariri
2312205,Santa Quitéria,CE,Ceará,"Santa Quitéria, CE",Santa Quiteria
2312304,São Benedito,CE,Ceará,"São Benedito, CE",Sao Benedito
2312403,São Gonçalo Do Amarante,CE,Ceará,"São Gonçalo Do Amarante, CE",Sao Goncalo Do Amarante
2312502,São João Do Jaguaribe,CE,Ceará,"São João Do Jaguaribe, CE",Sao Joao Do Jaguaribe
2312601,São Luís Do Curu,CE,Ceará,"São Luís Do Curu, CE",Sao Luis Do Curu
2312700,Senador Pompeu,CE,Ceará,"Senador Pompeu, CE",Senador Pompeu
2312809,Senador Sá,CE,Ceará,"Senador Sá, CE",Senador Sa
2312908,Sobral,CE,Ceará,"Sobral, CE",Sobral
2313005,Solonópole,CE,Ceará,"Solonópole, CE",Solonopole
2313104,Tabuleiro Do Norte,CE,Ceará,"Tabuleiro Do Norte, CE",Tabuleiro Do Norte
2313203,Tamboril,CE,Ceará,"Tamboril, CE",Tamboril
2313252,Tarrafas,CE,Ceará,"Tarrafas, CE",Tarrafas
2313302,Tauá,CE,Ceará,"Tauá, CE",Taua
2313351,Tejuçuoca,CE,Ceará,"Tejuçuoca, CE",Tejucuoca
2313401,Tianguá,CE,Ceará,"Tianguá, CE",Tiangua
2313500,Trairi,CE,Ceará,"Trairi, CE",Trairi
2313559,Tururu,CE,Ceará,"Tururu, CE",Tururu
2313609,Ubajara,CE,Ceará,"Ubajara, CE",Ubajara
2313708,Umari,CE,Ceará,"Umari, CE",Umari
2313757,Umirim,CE,Ceará,"Umirim, CE",Umirim
2313807,Uruburetama,CE,Ceará,"Uruburetama, CE",Uruburetama
2313906,Uruoca,CE,Ceará,"Uruoca, CE",Uruoca
2313955,Varjota,CE,Ceará,"Varjota, CE",Varjota
2314003,Várzea Alegre,CE,Ceará,"Várzea Alegre, CE",Varzea Alegre
2314102,Viçosa Do Ceará,CE,Ceará,"Viçosa Do Ceará, CE",Vicosa Do Ceara
2400109,Acari,RN,Rio Grande do Norte,"Acari, RN",Acari
2400208,Açu,RN,Rio Grande do Norte,"Açu, RN",Acu
2400307,Afonso Bezerra,RN,Rio Grande do Norte,"Afonso Bezerra, RN",Afonso Bezerra
2400406,Água Nova,RN,Rio Grande do Norte,"Água Nova, RN",Agua Nova
2400505,Alexandria,RN,Rio Grande do Norte,"Alexandria, RN",Alexandria
2400604,Almino Afonso,RN,Rio Grande do Norte,"Almino Afonso, RN",Almino Afonso
2400703,Alto Do Rodrigues,RN,Rio Grande do Norte,"Alto Do Rodrigues, RN",Alto Do Rodrigues
2400802,Angicos,RN,Rio Grande do Norte,"Angicos, RN",Angicos
2400901,Antônio Martins,RN,Rio Grande do Norte,"Antônio Martins, RN",Antonio Martins
2401008,Apodi,RN,Rio Grande do Norte,"Apodi, RN",Apodi
2401107,Areia Branca,RN,Rio Grande do Norte,"Areia Branca, RN",Areia Branca
2401206,Arês,RN,Rio Grande do Norte,"Arês, RN",Ares
2401305,Campo Grande,RN,Rio Grande do Norte,"Campo Grande, RN",Campo Grande
2401404,Baía Formosa,RN,Rio Grande do Norte,"Baía Formosa, RN",Baia Formosa
2401453,Baraúna,RN,Rio Grande do Norte,"Baraúna, RN",Barauna
2401503,Barcelona,RN,Rio Grande do Norte,"Barcelona, RN",Barcelona
2401602,Bento Fernandes,RN,Rio Grande do Norte,"Bento Fernandes, RN",Bento Fernandes
2401651,Bodó,RN,Rio Grande do Norte,"Bodó, RN",Bodo
2401701,Bom Jesus,RN,Rio Grande do Norte,"Bom Jesus, RN",Bom Jesus
2401800,Brejinho,RN,Rio Grande do Norte,"Brejinho, RN",Brejinho
2401859,Caiçara Do Norte,RN,Rio Grande do Norte,"Caiçara Do Norte, RN",Caicara Do Norte
2401909,Caiçara Do Rio Do Vento,RN,Rio Grande do Norte,"Caiçara Do Rio Do Vento, RN",Caicara Do Rio Do Vento
2402006,Caicó,RN,Rio Grande do Norte,"Caicó, RN",Caico
2402105,Campo Redondo,RN,Rio Grande do Norte,"Campo Redondo, RN",Campo Redondo
2402204,Canguaretama,RN,Rio Grande do Norte,"Canguaretama, RN",Canguaretama
2402303,Caraúbas,RN,Rio Grande do Norte,"Caraúbas, RN",Caraubas
2402402,Carnaúba Dos Dantas,RN,Rio Grande do Norte,"Carnaúba Dos Dantas, RN",Carnauba Dos Dantas
2402501,Carnaubais,RN,Rio Grande do Norte,"Carnaubais, RN",Carnaubais
2402600,Ceará-Mirim,RN,Rio Grande do Norte,"Ceará-Mirim, RN",Ceara-Mirim
2402709,Cerro Corá,RN,Rio Grande do Norte,"Cerro Corá, RN",Cerro Cora
2402808,Coronel Ezequiel,RN,Rio Grande do Norte,"Coronel Ezequiel, RN",Coronel Ezequiel
2402907,Coronel João Pessoa,RN,Rio Grande do Norte,"Coronel João Pessoa, RN",Coronel Joao Pessoa
2403004,Cruzeta,RN,Rio Grande do Norte,"Cruzeta, RN",Cruzeta
2403103,Currais Novos,RN,Rio Grande do Norte,"Currais Novos, RN",Currais Novos
2403202,Doutor Severiano,RN,Rio Grande do Norte,"Doutor Severiano, RN",Doutor Severiano
2403251,Parnamirim,RN,Rio Grande do Norte,"Parnamirim, RN",Parnamirim
2403301,Encanto,RN,Rio Grande do Norte,"Encanto, RN",Encanto
2403400,Equador,RN,Rio Grande do Norte,"Equador, RN",Equador
2403509,Espírito Santo,RN,Rio Grande do Norte,"Espírito Santo, RN",Espirito Santo
2403608,Extremoz,RN,Rio Grande do Norte,"Extremoz, RN",Extremoz
2403707,Felipe Guerra,RN,Rio Grande do Norte,"Felipe Guerra, RN",Felipe Guerra
2403756,Fernando Pedroza,RN,Rio Grande do Norte,"Fernando Pedroza, RN",Fernando Pedroza
2403806,Florânia,RN,Rio Grande do Norte,"Florânia, RN",Florania
2403905,Francisco Dantas,RN,Rio Grande do Norte,"Francisco Dantas, RN",Francisco Dantas
2404002,Frutuoso Gomes,RN,Rio Grande do Norte,"Frutuoso Gomes, RN",Frutuoso Gomes
2404101,Galinhos,RN,Rio Grande do Norte,"Galinhos, RN",Galinhos
2404200,Goianinha,RN,Rio Grande do Norte,"Goianinha, RN",Goianinha
2404309,Governador Dix-Sept Rosado,RN,Rio Grande do Norte,"Governador Dix-Sept Rosado, RN",Governador Dix-Sept Rosado
2404408,Grossos,RN,Rio Grande do Norte,"Grossos, RN",Grossos
2404507,Guamaré,RN,Rio Grande do Norte,"Guamaré, RN",Guamare
2404606,Ielmo Marinho,RN,Rio Grande do Norte,"Ielmo Marinho, RN",Ielmo Marinho
2404705,Ipanguaçu,RN,Rio Grande do Norte,"Ipanguaçu, RN",Ipanguacu
2404804,Ipueira,RN,Rio Grande do Norte,"Ipueira, RN",Ipueira
2404853,Itajá,RN,Rio Grande do Norte,"Itajá, RN",Itaja
2404903,Itaú,RN,Rio Grande do Norte,"Itaú, RN",Itau
2405009,Jaçanã,RN,Rio Grande do Norte,"Jaçanã, RN",Jacana
2405108,Jandaíra,RN,Rio Grande do Norte,"Jandaíra, RN",Jandaira
2405207,Janduís,RN,Rio Grande do Norte,"Janduís, RN",Janduis
2405306,Januário Cicco,RN,Rio Grande do Norte,"Januário Cicco, RN",Januario Cicco
2405405,Japi,RN,Rio Grande do Norte,"Japi, RN",Japi
2405504,Jardim De Angicos,RN,Rio Grande do Norte,"Jardim De Angicos, RN",Jardim De Angicos
2405603,Jardim De Piranhas,RN,Rio Grande do Norte,"Jardim De Piranhas, RN",Jardim De Piranhas
2405702,Jardim Do Seridó,RN,Rio Grande do Norte,"Jardim Do Seridó, RN",Jardim Do Serido
2405801,João Câmara,RN,Rio Grande do Norte,"João Câmara, RN",Joao Camara
2405900,João Dias,RN,Rio Grande do Norte,"João Dias, RN",Joao Dias
2406007,José Da Penha,RN,Rio Grande do Norte,"José Da Penha, RN",Jose Da Penha
2406106,Jucurutu,RN,Rio Grande do Norte,"Jucurutu, RN",Jucurutu
2406155,Jundiá,RN,Rio Grande do Norte,"Jundiá, RN",Jundia
2406205,Lagoa D'Anta,RN,Rio Grande do Norte,"Lagoa D'Anta, RN",Lagoa D'Anta
2406304,Lagoa De Pedras,RN,Rio Grande do Norte,"Lagoa De Pedras, RN",Lagoa De Pedras
2406403,Lagoa De Velhos,RN,Rio Grande do Norte,"Lagoa De Velhos, RN",Lagoa De Velhos
2406502,Lagoa Nova,RN,Rio Grande do Norte,"Lagoa Nova, RN",Lagoa Nova
2406601,Lagoa Salgada,RN,Rio Grande do Norte,"Lagoa Salgada, RN",Lagoa Salgada
2406700,Lajes,RN,Rio Grande do Norte,"Lajes, RN",Lajes
2406809,Lajes Pintadas,RN,Rio Grande do Norte,"Lajes Pintadas, RN",Lajes Pintadas
2406908,Lucrécia,RN,Rio Grande do Norte,"Lucrécia, RN",Lucrecia
2407005,Luís Gomes,RN,Rio Grande do Norte,"Luís Gomes, RN",Luis Gomes
2407104,Macaíba,RN,Rio Grande do Norte,"Macaíba, RN",Macaiba
2407203,Macau,RN,Rio Grande do Norte,"Macau, RN",Macau
2407252,Major Sales,RN,Rio Grande do Norte,"Major Sales, RN",Major Sales
2407302,Marcelino Vieira,RN,Rio Grande do Norte,"Marcelino Vieira, RN",Marcelino Vieira
2407401,Martins,RN,Rio Grande do Norte,"Martins, RN",Martins
2407500,Maxaranguape,RN,Rio Grande do Norte,"Maxaranguape, RN",Maxaranguape
2407609,Messias Targino,RN,Rio Grande do Norte,"Messias Targino, RN",Messias Targino
2407708,Montanhas,RN,Rio Grande do Norte,"Montanhas, RN",Montanhas
2407807,Monte Alegre,RN,Rio Grande do Norte,"Monte Alegre, RN",Monte Alegre
2407906,Monte Das Gameleiras,RN,Rio Grande do Norte,"Monte Das Gameleiras, RN",Monte Das Gameleiras
2408003,Mossoró,RN,Rio Grande do Norte,"Mossoró, RN",Mossoro
2408102,Natal,RN,Rio Grande do Norte,"Natal, RN",Natal
2408201,Nísia Floresta,RN,Rio Grande do Norte,"Nísia Floresta, RN",Nisia Floresta
2408300,Nova Cruz,RN,Rio Grande do Norte,"Nova Cruz, RN",Nova Cruz
2408409,Olho D'Água Do Borges,RN,Rio Grande do Norte,"Olho D'Água Do Borges, RN",Olho D'Agua Do Borges
2408508,Ouro Branco,RN,Rio Grande do Norte,"Ouro Branco, RN",Ouro Branco
2408607,Paraná,RN,Rio Grande do Norte,"Paraná, RN",Parana
2408706,Paraú,RN,Rio Grande do Norte,"Paraú, RN",Parau
2408805,Parazinho,RN,Rio Grande do Norte,"Parazinho, RN",Parazinho
2408904,Parelhas,RN,Rio Grande do Norte,"Parelhas, RN",Parelhas
2408953,Rio Do Fogo,RN,Rio Grande do Norte,"Rio Do Fogo, RN",Rio Do Fogo
2409100,Passa E Fica,RN,Rio Grande do Norte,"Passa E Fica, RN",Passa E Fica
2409209,Passagem,RN,Rio Grande do Norte,"Passagem, RN",Passagem
2409308,Patu,RN,Rio Grande do Norte,"Patu, RN",Patu
2409332,Santa Maria,RN,Rio Grande do Norte,"Santa Maria, RN",Santa Maria
2409407,Pau Dos Ferros,RN,Rio Grande do Norte,"Pau Dos Ferros, RN",Pau Dos Ferros
2409506,Pedra Grande,RN,Rio Grande do Norte,"Pedra Grande, RN",Pedra Grande
2409605,Pedra Preta,RN,Rio Grande do Norte,"Pedra Preta, RN",Pedra Preta
2409704,Pedro Avelino,RN,Rio Grande do Norte,"Pedro Avelino, RN",Pedro Avelino
2409803,Pedro Velho,RN,Rio Grande do Norte,"Pedro Velho, RN",Pedro Velho
2409902,Pendências,RN,Rio Grande do Norte,"Pendências, RN",Pendencias
2410009,Pilões,RN,Rio Grande do Norte,"Pilões, RN",Piloes
2410108,Poço Branco,RN,Rio Grande do Norte,"Poço Branco, RN",Poco Branco
2410207,Portalegre,RN,Rio Grande do Norte,"Portalegre, RN",Portalegre
2410256,Porto Do Mangue,RN,Rio Grande do Norte,"Porto Do Mangue, RN",Porto Do Mangue
2410306,Serra Caiada,RN,Rio Grande do Norte,"Serra Caiada, RN",Serra Caiada
2410405,Pureza,RN,Rio Grande do Norte,"Pureza, RN",Pureza
2410504,Rafael Fernandes,RN,Rio Grande do Norte,"Rafael Fernandes, RN",Rafael Fernandes
2410603,Rafael Godeiro,RN,Rio Grande do Norte,"Rafael Godeiro, RN",Rafael Godeiro
2410702,Riacho Da Cruz,RN,Rio Grande do Norte,"Riacho Da Cruz, RN",Riacho Da Cruz
2410801,Riacho De Santana,RN,Rio Grande do Norte,"Riacho De Santana, RN",Riacho De Santana
2410900,Riachuelo,RN,Rio Grande do Norte,"Riachuelo, RN",Riachuelo
2411007,Rodolfo Fernandes,RN,Rio Grande do Norte,"Rodolfo Fernandes, RN",Rodolfo Fernandes
2411056,Tibau,RN,Rio Grande do Norte,"Tibau, RN",Tibau
2411106,Ruy Barbosa,RN,Rio Grande do Norte,"Ruy Barbosa, RN",Ruy Barbosa
2411205,Santa Cruz,RN,Rio Grande do Norte,"Santa Cruz, RN",Santa Cruz
2411403,Santana Do Matos,RN,Rio Grande do Norte,"Santana Do Matos, RN",Santana Do Matos
2411429,Santana Do Seridó,RN,Rio Grande do Norte,"Santana Do Seridó, RN",Santana Do Serido
2411502,Santo Antônio,RN,Rio Grande do Norte,"Santo Antônio, RN",Santo Antonio
2411601,São Bento Do Norte,RN,Rio Grande do Norte,"São Bento Do Norte, RN",Sao Bento Do Norte
2411700,São Bento Do Trairí,RN,Rio Grande do Norte,"São Bento Do Trairí, RN",Sao Bento Do Trairi
2411809,São Fernando,RN,Rio Grande do Norte,"São Fernando, RN",Sao Fernando
2411908,São Francisco Do Oeste,RN,Rio Grande do Norte,"São Francisco Do Oeste, RN",Sao Francisco Do Oeste
2412005,São Gonçalo Do Amarante,RN,Rio Grande do Norte,"São Gonçalo Do Amarante, RN",Sao Goncalo Do Amarante
2412104,São João Do Sabugi,RN,Rio Grande do Norte,"São João Do Sabugi, RN",Sao Joao Do Sabugi
2412203,São José De Mipibu,RN,Rio Grande do Norte,"São José De Mipibu, RN",Sao Jose De Mipibu
2412302,São José Do Campestre,RN,Rio Grande do Norte,"São José Do Campestre, RN",Sao Jose Do Campestre
2412401,São José Do Seridó,RN,Rio Grande do Norte,"São José Do Seridó, RN",Sao Jose Do Serido
2412500,São Miguel,RN,Rio Grande do Norte,"São Miguel, RN",Sao Miguel
2412559,São Miguel Do Gostoso,RN,Rio Grande do Norte,"São Miguel Do Gostoso, RN",Sao Miguel Do Gostoso
2412609,São Paulo Do Potengi,RN,Rio Grande do Norte,"São Paulo Do Potengi, RN",Sao Paulo Do Potengi
2412708,São Pedro,RN,Rio Grande do Norte,"São Pedro, RN",Sao Pedro
2412807,São Rafael,RN,Rio Grande do Norte,"São Rafael, RN",Sao Rafael
2412906,São Tomé,RN,Rio Grande do Norte,"São Tomé, RN",Sao Tome
2413003,São Vicente,RN,Rio Grande do Norte,"São Vicente, RN",Sao Vicente
2413102,Senador Elói De Souza,RN,Rio Grande do Norte,"Senador Elói De Souza, RN",Senador Eloi De Souza
2413201,Senador Georgino Avelino,RN,Rio Grande do Norte,"Senador Georgino Avelino, RN",Senador Georgino Avelino
2413300,Serra De São Bento,RN,Rio Grande do Norte,"Serra De São Bento, RN",Serra De Sao Bento
2413359,Serra Do Mel,RN,Rio Grande do Norte,"Serra Do Mel, RN",Serra Do Mel
2413409,Serra Negra Do Norte,RN,Rio Grande do Norte,"Serra Negra Do Norte, RN",Serra Negra Do Norte
2413508,Serrinha,RN,Rio Grande do Norte,"Serrinha, RN",Serrinha
2413557,Serrinha Dos Pintos,RN,Rio Grande do Norte,"Serrinha Dos Pintos, RN",Serrinha Dos Pintos
2413607,Severiano Melo,RN,Rio Grande do Norte,"Severiano Melo, RN",Severiano Melo
2413706,Sítio Novo,RN,Rio Grande do Norte,"Sítio Novo, RN",Sitio Novo
2413805,Taboleiro Grande,RN,Rio Grande do Norte,"Taboleiro Grande, RN",Taboleiro Grande
2413904,Taipu,RN,Rio Grande do Norte,"Taipu, RN",Taipu
2414001,Tangará,RN,Rio Grande do Norte,"Tangará, RN",Tangara
2414100,Tenente Ananias,RN,Rio Grande do Norte,"Tenente Ananias, RN",Tenente Ananias
2414159,Tenente Laurentino Cruz,RN,Rio Grande do Norte,"Tenente Laurentino Cruz, RN",Tenente Laurentino Cruz
2414209,Tibau Do Sul,RN,Rio Grande do Norte,"Tibau Do Sul, RN",Tibau Do Sul
2414308,Timbaúba Dos Batistas,RN,Rio Grande do Norte,"Timbaúba Dos Batistas, RN",Timbauba Dos Batistas
2414407,Touros,RN,Rio Grande do Norte,"Touros, RN",Touros
2414456,Triunfo Potiguar,RN,Rio Grande do Norte,"Triunfo Potiguar, RN",Triunfo Potiguar
2414506,Umarizal,RN,Rio Grande do Norte,"Umarizal, RN",Umarizal
2414605,Upanema,RN,Rio Grande do Norte,"Upanema, RN",Upanema
2414704,Várzea,RN,Rio Grande do Norte,"Várzea, RN",Varzea
2414753,Venha-Ver,RN,Rio Grande do Norte,"Venha-Ver, RN",Venha-Ver
2414803,Vera Cruz,RN,Rio Grande do Norte,"Vera Cruz, RN",Vera Cruz
2414902,Viçosa,RN,Rio Grande do Norte,"Viçosa, RN",Vicosa
2415008,Vila Flor,RN,Rio Grande do Norte,"Vila Flor, RN",Vila Flor
2500106,Água Branca,PB,Paraíba,"Água Branca, PB",Agua Branca
2500205,Aguiar,PB,Paraíba,"Aguiar, PB",Aguiar
2500304,Alagoa Grande,PB,Paraíba,"Alagoa Grande, PB",Alagoa Grande
2500403,Alagoa Nova,PB,Paraíba,"Alagoa Nova, PB",Alagoa Nova
2500502,Alagoinha,PB,Paraíba,"Alagoinha, PB",Alagoinha
2500536,Alcantil,PB,Paraíba,"Alcantil, PB",Alcantil
2500577,Algodão De Jandaíra,PB,Paraíba,"Algodão De Jandaíra, PB",Algodao De Jandaira
2500601,Alhandra,PB,Paraíba,"Alhandra, PB",Alhandra
2500700,São João Do Rio Do Peixe,PB,Paraíba,"São João Do Rio Do Peixe, PB",Sao Joao Do Rio Do Peixe
2500734,Amparo,PB,Paraíba,"Amparo, PB",Amparo
2500775,Aparecida,PB,Paraíba,"Aparecida, PB",Aparecida
2500809,Araçagi,PB,Paraíba,"Araçagi, PB",Aracagi
2500908,Arara,PB,Paraíba,"Arara, PB",Arara
2501005,Araruna,PB,Paraíba,"Araruna, PB",Araruna
2501104,Areia,PB,Paraíba,"Areia, PB",Areia
2501153,Areia De Baraúnas,PB,Paraíba,"Areia De Baraúnas, PB",Areia De Baraunas
2501203,Areial,PB,Paraíba,"Areial, PB",Areial
2501302,Aroeiras,PB,Paraíba,"Aroeiras, PB",Aroeiras
2501351,Assunção,PB,Paraíba,"Assunção, PB",Assuncao
2501401,Baía Da Traição,PB,Paraíba,"Baía Da Traição, PB",Baia Da Traicao
2501500,Bananeiras,PB,Paraíba,"Bananeiras, PB",Bananeiras
2501534,Baraúna,PB,Paraíba,"Baraúna, PB",Barauna
2501575,Barra De Santana,PB,Paraíba,"Barra De Santana, PB",Barra De Santana
2501609,Barra De Santa Rosa,PB,Paraíba,"Barra De Santa Rosa, PB",Barra De Santa Rosa
2501708,Barra De São Miguel,PB,Paraíba,"Barra De São Miguel, PB",Barra De Sao Miguel
2501807,Bayeux,PB,Paraíba,"Bayeux, PB",Bayeux
2501906,Belém,PB,Paraíba,"Belém, PB",Belem
2502003,Belém Do Brejo Do Cruz,PB,Paraíba,"Belém Do Brejo Do Cruz, PB",Belem Do Brejo Do Cruz
2502052,Bernardino Batista,PB,Paraíba,"Bernardino Batista, PB",Bernardino Batista
2502102,Boa Ventura,PB,Paraíba,"Boa Ventura, PB",Boa Ventura
2502151,Boa Vista,PB,Paraíba,"Boa Vista, PB",Boa Vista
2502201,Bom Jesus,PB,Paraíba,"Bom Jesus, PB",Bom Jesus
2502300,Bom Sucesso,PB,Paraíba,"Bom Sucesso, PB",Bom Sucesso
2502409,Bonito De Santa Fé,PB,Paraíba,"Bonito De Santa Fé, PB",Bonito De Santa Fe
2502508,Boqueirão,PB,Paraíba,"Boqueirão, PB",Boqueirao
2502607,Igaracy,PB,Paraíba,"Igaracy, PB",Igaracy
2502706,Borborema,PB,Paraíba,"Borborema, PB",Borborema
2502805,Brejo Do Cruz,PB,Paraíba,"Brejo Do Cruz, PB",Brejo Do Cruz
2502904,Brejo Dos Santos,PB,Paraíba,"Brejo Dos Santos, PB",Brejo Dos Santos
2503001,Caaporã,PB,Paraíba,"Caaporã, PB",Caapora
2503100,Cabaceiras,PB,Paraíba,"Cabaceiras, PB",Cabaceiras
2503209,Cabedelo,PB,Paraíba,"Cabedelo, PB",Cabedelo
2503308,Cachoeira Dos Índios,PB,Paraíba,"Cachoeira Dos Índios, PB",Cachoeira Dos Indios
2503407,Cacimba De Areia,PB,Paraíba,"Cacimba De Areia, PB",Cacimba De Areia
2503506,Cacimba De Dentro,PB,Paraíba,"Cacimba De Dentro, PB",Cacimba De Dentro
2503555,Cacimbas,PB,Paraíba,"Cacimbas, PB",Cacimbas
2503605,Caiçara,PB,Paraíba,"Caiçara, PB",Caicara
2503704,Cajazeiras,PB,Paraíba,"Cajazeiras, PB",Cajazeiras
2503753,Cajazeirinhas,PB,Paraíba,"Cajazeirinhas, PB",Cajazeirinhas
2503803,Caldas Brandão,PB,Paraíba,"Caldas Brandão, PB",Caldas Brandao
2503902,Camalaú,PB,Paraíba,"Camalaú, PB",Camalau
2504009,Campina Grande,PB,Paraíba,"Campina Grande, PB",Campina Grande
2504033,Capim,PB,Paraíba,"Capim, PB",Capim
2504074,Caraúbas,PB,Paraíba,"Caraúbas, PB",Caraubas
2504108,Carrapateira,PB,Paraíba,"Carrapateira, PB",Carrapateira
2504157,Casserengue,PB,Paraíba,"Casserengue, PB",Casserengue
2504207,Catingueira,PB,Paraíba,"Catingueira, PB",Catingueira
2504306,Catolé Do Rocha,PB,Paraíba,"Catolé Do Rocha, PB",Catole Do Rocha
2504355,Caturité,PB,Paraíba,"Caturité, PB",Caturite
2504405,Conceição,PB,Paraíba,"Conceição, PB",Conceicao
2504504,Condado,PB,Paraíba,"Condado, PB",Condado
2504603,Conde,PB,Paraíba,"Conde, PB",Conde
2504702,Congo,PB,Paraíba,"Congo, PB",Congo
2504801,Coremas,PB,Paraíba,"Coremas, PB",Coremas
2504850,Coxixola,PB,Paraíba,"Coxixola, PB",Coxixola
2504900,Cruz Do Espírito Santo,PB,Paraíba,"Cruz Do Espírito Santo, PB",Cruz Do Espirito Santo
2505006,Cubati,PB,Paraíba,"Cubati, PB",Cubati
2505105,Cuité,PB,Paraíba,"Cuité, PB",Cuite
2505204,Cuitegi,PB,Paraíba,"Cuitegi, PB",Cuitegi
2505238,Cuité De Mamanguape,PB,Paraíba,"Cuité De Mamanguape, PB",Cuite De Mamanguape
2505279,Curral De Cima,PB,Paraíba,"Curral De Cima, PB",Curral De Cima
2505303,Curral Velho,PB,Paraíba,"Curral Velho, PB",Curral Velho
2505352,Damião,PB,Paraíba,"Damião, PB",Damiao
2505402,Desterro,PB,Paraíba,"Desterro, PB",Desterro
2505501,Vista Serrana,PB,Paraíba,"Vista Serrana, PB",Vista Serrana
2505600,Diamante,PB,Paraíba,"Diamante, PB",Diamante
2505709,Dona Inês,PB,Paraíba,"Dona Inês, PB",Dona Ines
2505808,Duas Estradas,PB,Paraíba,"Duas Estradas, PB",Duas Estradas
2505907,Emas,PB,Paraíba,"Emas, PB",Emas
2506004,Esperança,PB,Paraíba,"Esperança, PB",Esperanca
2506103,Fagundes,PB,Paraíba,"Fagundes, PB",Fagundes
2506202,Frei Martinho,PB,Paraíba,"Frei Martinho, PB",Frei Martinho
2506251,Gado Bravo,PB,Paraíba,"Gado Bravo, PB",Gado Bravo
2506301,Guarabira,PB,Paraíba,"Guarabira, PB",Guarabira
2506400,Gurinhém,PB,Paraíba,"Gurinhém, PB",Gurinhem
2506509,Gurjão,PB,Paraíba,"Gurjão, PB",Gurjao
2506608,Ibiara,PB,Paraíba,"Ibiara, PB",Ibiara
2506707,Imaculada,PB,Paraíba,"Imaculada, PB",Imaculada
2506806,Ingá,PB,Paraíba,"Ingá, PB",Inga
2506905,Itabaiana,PB,Paraíba,"Itabaiana, PB",Itabaiana
2507002,Itaporanga,PB,Paraíba,"Itaporanga, PB",Itaporanga
2507101,Itapororoca,PB,Paraíba,"Itapororoca, PB",Itapororoca
2507200,Itatuba,PB,Paraíba,"Itatuba, PB",Itatuba
2507309,Jacaraú,PB,Paraíba,"Jacaraú, PB",Jacarau
2507408,Jericó,PB,Paraíba,"Jericó, PB",Jerico
2507507,João Pessoa,PB,Paraíba,"João Pessoa, PB",Joao Pessoa
2507606,Juarez Távora,PB,Paraíba,"Juarez Távora, PB",Juarez Tavora
2507705,Juazeirinho,PB,Paraíba,"Juazeirinho, PB",Juazeirinho
